takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0869.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0870.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0871.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0872.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0873.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0874.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0875.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0876.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0877.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0878.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0879.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0880.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0881.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0882.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0883.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0884.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0885.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0886.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0887.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0888.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0889.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0890.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0891.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0892.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0893.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0894.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0895.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0896.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0897.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0898.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0899.png
takoyaki	C:\Lemon-sin\data\food_images\raw\selectstar\takoyaki\png\takoyaki_0900.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0801.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0802.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0803.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0804.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0805.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0806.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0807.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0808.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0809.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0810.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0811.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0812.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0813.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0814.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0815.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0816.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0817.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0818.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0819.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0820.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0821.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0822.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0823.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0824.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0825.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0826.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0827.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0828.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0829.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0830.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0831.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0832.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0833.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0834.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0835.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0836.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0837.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0838.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0839.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0840.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0841.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0842.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0843.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0844.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0845.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0846.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0847.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0848.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0849.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0850.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0851.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0852.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0853.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0854.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0855.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0856.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0857.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0858.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0859.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0860.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0861.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0862.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0863.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0864.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0865.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0866.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0867.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0868.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0869.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0870.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0871.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0872.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0873.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0874.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0875.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0876.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0877.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0878.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0879.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0880.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0881.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0882.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0883.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0884.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0885.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0886.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0887.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0888.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0889.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0890.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0891.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0892.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0893.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0894.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0895.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0896.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0897.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0898.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0899.png
black-bean-noodles	C:\Lemon-sin\data\food_images\raw\selectstar\jajangmyeon\png\jajangmyeon_0900.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0813.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0814.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0815.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0816.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0817.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0818.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0819.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0820.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0821.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0822.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0823.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0824.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0825.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0826.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0827.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0828.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0829.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0830.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0831.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0833.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0834.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0835.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0836.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0837.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0838.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0839.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0840.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0841.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0842.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0843.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0844.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0845.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0846.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0847.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0848.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0849.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0850.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0851.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0852.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0853.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0854.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0855.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0856.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0857.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0859.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0860.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0861.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0862.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0864.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0865.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0866.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0867.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0868.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0869.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0870.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0871.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0872.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0873.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0874.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0875.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0876.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0877.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0878.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0879.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0880.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0881.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0882.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0883.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0884.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0885.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0886.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0887.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0888.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0889.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0890.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0891.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0892.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0893.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0894.png
udon	C:\Lemon-sin\data\food_images\raw\selectstar\udon\png\udon_0895.png
