fixture_id,category_key,category_display_name,brand_candidate_display_name,brand_candidate_key,source_product_id,image_count,detail_page_count,review_count,decision,reviewed_manufacturer,reviewed_product_name,reason_codes
brand_51f514b97da643327a855ec7,비타민b,비타민B,내츄럴플러스,내츄럴플러스,7541152375,500,2,498,,,,
brand_0b9328605e18f9b58848d9b4,비타민b,비타민B,닥터린,닥터린,8468206305,505,5,500,,,,
brand_f7ca50e7423e088c7808306f,비타민b,비타민B,락티브,락티브,10718815456,498,2,496,,,,
brand_141efb8c3f4328f496e582de,비타민b,비타민B,고려은단,고려은단,8011765333,499,6,493,,,,
brand_6c66c6a5d1da0a4126632b41,비타민b,비타민B,고려은단,고려은단,8044220814,503,6,497,,,,
brand_b97e0517ec80046f0216ad15,비타민b,비타민B,나우푸드,나우푸드,5978386263,499,1,498,,,,
brand_af748ad98732eec1531af9dd,비타민b,비타민B,나우푸드,나우푸드,5672404641,498,3,495,,,,
brand_0ca6071a2c905b9191c34dc6,비타민b,비타민B,뉴트리코스트,뉴트리코스트,2936151138,204,9,195,,,,
brand_39c93d28face25ff28632c77,비타민b,비타민B,뉴트리코스트,뉴트리코스트,10066755336,108,4,104,,,,
brand_c32a298e6e6da5c0fb54ee6e,비타민b,비타민B,뉴트리코스트,뉴트리코스트,5031024843,497,3,494,,,,
brand_3a26dfb7b143f23604f46968,비타민b,비타민B,뉴트리코스트,뉴트리코스트,8475558643,305,7,298,,,,
brand_918edccd37166f8a831d38e6,비타민b,비타민B,뉴트리코스트,뉴트리코스트,8475558586,42,10,32,,,,
brand_efb9672a637156d98d94694a,비타민b,비타민B,뉴트리코스트,뉴트리코스트,11536953472,12,12,0,,,,
brand_ed51bb0a87b077459544c4ed,비타민b,비타민B,뉴트리코스트,뉴트리코스트,10066755100,69,18,51,,,,
brand_ed855850d4a8e2a062fc6c36,비타민b,비타민B,뉴트리코스트,뉴트리코스트,9568876183,534,34,500,,,,
brand_3aefdcf65fbff2a6fc40c422,비타민b,비타민B,쏜리서치,쏜리서치,12978051767,26,9,17,,,,
brand_4de5c4932749ff1549dab48b,비타민b,비타민B,쏜리서치,쏜리서치,12167109988,1041,43,998,,,,
brand_be098cbecbc38a4720bafbf9,비타민b,비타민B,쏜리서치,쏜리서치,12763938418,74,28,46,,,,
brand_d5871d70bdf143afb32f7099,비타민c,비타민C,내츄럴플러스,내츄럴플러스,13021262756,514,4,510,,,,
brand_f1349039cf3b43edd6e013f0,비타민c,비타민C,고려은단,고려은단,5866524379,526,37,489,,,,
brand_5d983208740457e1ec6bcfa6,비타민c,비타민C,고려은단,고려은단,5184170043,513,24,489,,,,
brand_4fb943fe98f3b54fef6f5f36,비타민c,비타민C,고려은단,고려은단,5220748821,504,7,497,,,,
brand_a49dd8971ef38054eb858df8,비타민c,비타민C,굿앤키즈,굿앤키즈,9608700951,138,4,134,,,,
brand_8e3becbc5304c1c094d61f1e,비타민c,비타민C,굿앤키즈,굿앤키즈,7184821147,128,14,114,,,,
brand_45d4dee0ddf4b666bc9dcc9d,비타민c,비타민C,굿앤키즈,굿앤키즈,5878394408,511,13,498,,,,
brand_4cc5a4f3b0864a0f9b5f0fbd,비타민c,비타민C,나우푸드,나우푸드,10285136861,208,2,206,,,,
brand_f196bf10e5feb82db1d41145,비타민c,비타민C,내츄럴플러스,내츄럴플러스,9384660941,498,2,496,,,,
brand_7afd41a1453c1a47f7503ef6,비타민c,비타민C,내츄럴플러스,내츄럴플러스,9250622671,476,2,474,,,,
brand_d26a9d09d8c4c247aa4259f3,비타민c,비타민C,뉴트리코스트,뉴트리코스트,2936151157,299,5,294,,,,
brand_caaa9493a6ae03f6331ceaaf,비타민c,비타민C,쏜리서치,쏜리서치,12570759123,60,6,54,,,,
brand_fe73fdf7371734e95a6cbb8c,비타민c,비타민C,얼라이브,얼라이브,11264494753,501,7,494,,,,
brand_f5d5adf6ba1455cc3509055e,비타민c,비타민C,종근당,종근당,9866353075,523,32,491,,,,
brand_20741f58aaedacd3a57b0c90,비타민c,비타민C,종근당,종근당,9747850969,497,0,497,,,,
brand_407774301e90874dd4ee6e00,비타민c,비타민C,종근당건강,종근당건강,9979260261,496,1,495,,,,
brand_baf9f440b65d50f49165eac7,비타민d,비타민D,내츄럴플러스,내츄럴플러스,10680595666,2,2,0,,,,
brand_29778bb4884dbfd413236a1c,비타민d,비타민D,고려은단,고려은단,11585234218,476,3,473,,,,
